uuid,url,title,page,status,text,canvas
0f6a5bcc-22ba-4e44-91d8-d84b8674c33d,https://honkoku.org/app/#/transcription/7EAEF47CEA07D8688C415E7F63B1A44E/1/,明治震災之図,1,completed,"《割書：明｜治》地震之図

百度（ひやくたび）之を聞（きく）は一度（ひとたび）之を
見（み）るに如（し）かず遠（とふ）く火（ひ）災を望（のぞめ）ば
只（たゞ）赤（あか）きを以（もつ）て見（み）るのみ近付（ちかづ）いて
之（これ）を見（み）る其（その）思（おもひ）必（かなら）ずや増（ま）さん如（いか）何なる
悲哀（ひあい）の事柄（ことがら）たり共（とも）現在（けんざい）自己（おのれ）の見（み）ざる
ものは其（その）感情（かんせう）薄（うす）し岐阜愛知両県の
震災（しんさい）は実（じつ）に明治廿四年十一月廿八日午前
六時三十分の地変（ちへん）にして安政二年十月二日
の大 地震（ぢしん）以来 未（いま）だ嘗（かつ）て聞（き）かざる所（ところ）就中（なかんづく）
岐阜（ぎふ）大垣（おふがき）名古屋（なごや）の如（ごと）きはそも／＼中心（ちうしん）にして
潰（つぶれ）家（や）死傷（しせう）幾万（まん）を以て算（かぞ）へ父母（ふぼ）妻子（さいし）全（まつた）
きものなし其 甚（はなはだ）しきに至（いた）つては首足（しゆそく）ちぎれ
身肉（にく）たゞれ一見（いつけん）胸（むね）塞（ふさ）がり魂（こん）飛（と）び眼（まなこ）暉するに
至（いた）る故（ゆへ）を以て全（ぜん）国の慈善家（じぜんか）続々（ぞく／＼）義捐（ぎけん）の金
円を喜捨（きしや）す今（いま）や時（とき）は酷寒（こくかん）の候（こふ）に向（むか）ひ地面（ちめん）潰（くわい）
裂（れつ）家財（かざい）烏有（うゆう）食（しよく）するに物（もの）なく買（か）ふに貨（くわ）なし
嗚呼 亦（また）惨状（ざんせう）の極（きよく）と謂（い）ふ可（べ）し此度同 地方（ちほう）の人（ひと）
齋藤彰一山口定雄の両氏其 現状（げんぜう）を実見（じつけん）し
予（よ）に語（かた）る且ツ演劇（ゑんげき）に脚色（きよくしよく）せられんことを嘱（ぞく）せらるゝ
予 其（その）拙（つたな）きを顧（かへり）みず一夕（いつせき）之（これ）を三幕に編（あ）み其 実況（じつきやう）
を写出（しやしゆつ）し名題（なづけ）て大地震（おうぢしん）岐阜（きふの）実況（じつきやう）といふ蓋（けだ）し大（たい）
方（ほう）の慈善家（じぜんか）をして益々（ます／＼）喜捨（きしや）の義挙（ぎきよ）ならん事（こと）を勧（すゝむ）
るも亦（ま）た同胞（どうほう）罹災（りさい）死亡者（しぼうしや）追善（ついぜん）の為（ため）に幾（ちか）からん乎

明治廿四年十一月中浣金林堂主人村上氏の需に応ず
　　　　　　　　　　牛島の牧士
　　　　　　　　　　　　川　村　鴉　江

　　　　　　　　　　　　　　　　　　　　　　秀嶺
　　　　　　　　　　　　　　　　　　　　　　　　《割書：彫｜工》高木金",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/0f6a5bcc-22ba-4e44-91d8-d84b8674c33d/canvas/p1
d1c3758a-7098-46a7-bcf8-b01ad31a4b7b,https://honkoku.org/app/#/transcription/3288B6009570C02678E8A24E13A8E9F9/1/,草津温泉名所,1,completed,"草津温泉名所

　鬼の茶釜　　　　　 御座（ござ）の湯（ゆ）


　　　　　　　温泉は
　　　　　　　　しせんと
　　　　　　　　　わきし
　　　　　　　　　　宝かな


【中央下資料のみ翻刻・他は別に翻刻ページあり】

",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/d1c3758a-7098-46a7-bcf8-b01ad31a4b7b/canvas/p1
e13c2378-a61c-4813-b743-75313ab8670c,https://honkoku.org/app/#/transcription/52AF8ADE8FA2FD032773441650416F38/1/,[富ハ屋を崩し職は身を潤すと],1,completed,"右側
地震のすちやらか
おくれて出られぬ　蔵のなか
あちこち見つけて　藪の中
うちからころげて　｜大道（だいど）中

【右は他のところに同じものがあるがそのままにしておき、以前に入力した後に消えていた左の本文を修正して復元した】

富（とみ）は屋（おく）を崩（くづ）し職（しよく）は身（み）を潤（うるほ）すとは
格子（かうし）で極（きめ）た約束（やくそく）の烟（けむ）りと消（きゑ）て
仮（くわ）宅（たく）へ運（はこ）ぶ土槫（つちくれ）大鍬（おほくわ）に儲（もうけ）を
酒（さけ）とけづりかけ精（しらげ）の米（よね）に
奢をきはめ土蔵（どさう）の
日々（ひゞ）のこて
療治（れうぢ）とゞ
かぬまでに
震（ふる）ふとは
なさけ
なくも
また
ありがたき
国（くに）の
恵みを
仰（あふ）ぐに
こそ

ゆすれともうこかぬ御代の
　しるしとてはねかへしても
【下の句後半７文字欠損、「元のすかたよ」か】
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/e13c2378-a61c-4813-b743-75313ab8670c/canvas/p1
62e0dbd3-dd4d-4b3f-8a9a-8157c7bc2e4a,https://honkoku.org/app/#/transcription/C0E37E8A6B8ABCB59F47B3615695D07B/1/,難中時世の近在借家,1,initiated,"【表題】
《割書：おつま｜八郎兵衛》難中（なんじう）時世（ときよ）の近在借家（いなかや）

【本文】
〽世（よ）の中（なか）の、またとあるまひ大騒（おほさわぎ）こん
度（ど）まごつく気（き）苦労（ぐろう）はふゐに往（い）かれ
ぬ、縁者（えんしや）でもせ（合わ□）めてくわして
いなか家（や）の、こまるといへど、
かりの舎（やど）誰（合　たれ）もお江戸を、跡（あと）に
して、へんぴへいそぐ旅心（たびごゝろ）重（おも）
き包（つゝみ）をさしになひ
〽コリヤたまりませぬ走（はし）る
人さんどもに往（い）かふとま
ご〳〵して、アノ下町（したまち）をでぬ先（さき）
は、たとへ日々のらにもでるかくご、
しらぬ遠方（えんぽ）でたゞひとり
ひつそりくらすやうになり
かなしう思（おも）ふもせかいがら
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/62e0dbd3-dd4d-4b3f-8a9a-8157c7bc2e4a/canvas/p1
a708c7e4-773c-43c5-bbd9-7a6d241c5852,https://honkoku.org/app/#/transcription/FC57EDAC4B7C035B980C5456331672A2/1/,温泉略記,1,completed,"　　　温泉略記
長野県下（ながのけんか）信濃国（しなのゝくに）諏訪郡（すはこほり）北山村（きたやまむら）字冷山（あざなひえやま）の官林中（くわんりんちう）に
一（ひとつ）の温泉（おんせん）あり抑（そも）信州地方（しんしうちはう）は噴火山（ふんくわさん）の脈絡（みやくらく）を通（つう）ずるが
故（ゆゑ）に諸方（しよはう）に温泉（おんせん）多（おほ）きが中（なか）に此冷山（このひえやま）の鉱泉（くわうせん）は去（さんぬ）る明治（めいじ）
十年中｜獨逸国（どいつこく）の博士（どくとる）アルチン氏（し）の試験（しけん）を受（うけ）て分析（ぶんせき）
せしに 硫酸礬土加里（りうさんようどかり）。 硫酸石灰（りうさんせきくわい）。 硫酸苦土（りうさんくど）。 挌魯児那篤（ころしるなと）
留母（るも）。 挌魯児加里烏母（ころしるかりうも）。の気（き）を含有（がんいう）する物（もの）にして
其効能（そのこうのう）に至（いた）りては
　○発疹（ふきで）○小瘡（くさ）○頑癬（たむし）○経久頑固潰瘍（なほらぬくさきず）○黴毒性骨痛（ほねがらみ）
　○瘰歴（るゐれき）○疳労（ひかん）○耳漏（みみだれ）○瘰歴性慢性角膜炎（たいどくかくめまい）
　○眼瞼潰瘡（ただれめ）○僂麻質私（ふうしつ）○仢僂病（せむし）○麻痺（しびれ）
　○感冒（かぜひき）シ易（はやき）キ癖者（からだ）○白帯下（こしけ）○月経不調（つきやくふじゆん）
右等（みぎら）の病（やま）ひを癒（いや）すに妙（めう）なれど其症（そのしやう）に因（よつ）て冷熱（れいねつ）の適量（てきりやう）
あるも此礦泉（このくわうせん）は冷山（ひえやま）の名（な）ある故（ゆゑ）か温度（おんど）に乏（とぼ）しきを以（も）て焚（たき）沸（わか）し
て人體（じんたい）の度（ど）に適（てき）さしむ 其浴室（そのよくしつ）を三 等（とう）に分（わか）ち ぬるきも熱（あつ）きも
来客（らいきやく）の好（この）む所（ところ）に従（したが）はしめ宿料等（しゆくれうとう）も手軽（てかる）を旨（むね）とし苟（かりに）も疎（そ）
勿（そう）にする事（こと）なければ 花散（はなちり）初（そむ）る春（はる）の暮（くれ）より避暑（へきしよ）の時節（じせつ）を
盛（さかり）とし更行秋（ふけゆくあき）の月（つき）の頃（ころ）まで変僊（かは）る野山（のやま）の景色（けしき）を見（み）
ながら月日（つきひ）を重（かさ）ねて入浴（にうよく）あらば前（まへ）に掲（かゝぐ）る効能（かうのう）の他（ほか）にも種々（しゆ〴〵）の
奇効（きこう）ありて熱海（あたみ）。 箱根（はこね）。 草津（くさつ）。 伊香保（いかほ）の名（な）に負（お）ふ 温泉（いでゆ）に譲（ゆずら）
ぬ迄（まで）如何（いか）なる病（やまひ）も全快（ぜんくわい）すれば 遠きを厭（いと）はず御来車（ごらいしや）を冀（ねが）ふ
　　　　　　信濃国諏訪郡原村
　　　　湯本起業人行田長右衛門出店",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/a708c7e4-773c-43c5-bbd9-7a6d241c5852/canvas/p1
3b0d9555-4be4-44d5-92aa-3c2a22579140,https://honkoku.org/app/#/transcription/2823F9DC43B270858008EAA9262DEB05/1/,なまづ蒲やき,1,completed,"職人子
〽もうあやまるから
　かんにん
　　　してやん
　　　　　ねへ

地しん子
〽もう
　かんにん
　　〳〵〳〵

子ども
〽こいつ
　　おれの
　ちやんの足
　　　　　　を
　はりへはさん
　たなぶちころ
　してやれ

おくびようの地しん
〽こいつかばやきに
　　されては大へん
　　　　にげろ〳〵

近ばんさむらひ
〽くや〳〵大へんた
　ああ一もくとおさぬうちとは
　　　　　さんねん〳〵〳〵

金もち
〽やぁこれは大へんだ
　　こんな事なら早く
　　　　つかつてしまつた
　　　　　　　　　　ものを

女郎
〽あぶのうありんすから
　　　早くきなんし

あんま
〽ちくしよう
　おれのふんどし
　をくはいや
　　　　かつたな
〽なまこう
　かばやき
　　　　とは
　どうた

かみなり
　〽なまこうゑらいはたらきた
　　　なか〳〵拙者なぞはをよばぬしかしにくいやつ
　　　　　二たびこの国へこぬようにしてやらずはなるめい
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/3b0d9555-4be4-44d5-92aa-3c2a22579140/canvas/p1
6829924b-15d0-4202-9b7c-01bbc312fa89,https://honkoku.org/app/#/transcription/07AAAA1994AC7ED6F5321BA259F23368/1/,[弘化四年丁未三月二十四日松代御領犀川筋地震],1,completed,"【右端　中段】 
松代御領潰家町在合五千
七百余
水留候節水ソン邑図ノコトシ
水切候節四十ヶ村□
外ニ水損邑多略之

【右端　下段】
弘化四丁未三月廿四日大
地震ニテ水内山居サリ
イタシ松代御領犀川
筋村々水中ニナル其村
々アラマシ爰ニ記

【左端　中段】
　　　　松寿庵
　　　　　千代春
犀川の
　水呑死する
　　　　諸人を
　ひろきあみだに
　　　　すくひ社【こそ】すれ

【左端　下段】
大地震即死
町方二千八十人
余旅人一千百余
人其外調ユキ
トヾカス
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6829924b-15d0-4202-9b7c-01bbc312fa89/canvas/p1
cd80aa4f-1f12-4b83-abcd-5c7446796c1b,https://honkoku.org/app/#/transcription/19DFCF3889DB6FFA0B2A8C72FBAFEFD7/1/,改正大地震出火年代記,1,editing,"枠外　安政二卯年十月二日　　　　　　　　　　　　　　石堂禁売
【上の段　縦方向に】
《割書：改｜正》大地震出火年代記
官廷　七ヶ所へ　御すくひ　小屋たつ　日限ながし
二　日本　つゝみ　大いに　われる
三　御くらまへの　□馬　ふれ内に　清水ふき出す
太平【横書】しやうしつの　町〳〵かりたて　はやる
二　かしまの神　るすにて なまつ　あハれる
三　日れん　上人の　ぞう　頭さむがる
四　十月廿日　えびす　こう　やすむ
五　日本ばし　の東西　つゝがなし
六　番町　ぢしん　しらす　よそを見て　おどろく
名馬　人多く　白馬をのむ　黒馬　あきくさへ　すてる
二　深川　神明宮　火の　中にて　のこる
安栄　諸寺にて　じしん　御き　とう　を　おこなふ　　
二　るいしやうば　一夜の　うちに　往来へ　山いづる
三　おがわ　水かれて　火所々　より　いづる
四　御やく　らの　屋根　いつくへか　とふ
五　四谷　御門外　水どう　いしがき　そんじ　みずあふる
六　諸方にて　あとより　けがよけ　の守を　いだす
七　家つえを　つきて　あんま　町〳〵にて　ころぶ
天命　大いなる　はりを　せおひ　いく　めいど国へ　おもむく
二　御めいこうの　さくら　今年はなさかす
三　火ぶせの　あきは山　より所　なく　やける
官政　もつそうの　ごはん　町〳〵へ　くださる
二　ぞうり　わらんじ　羽ねが　はへて　とぶ
三　谷中天王寺　の　塔九りん　おれて　おつる
四　二かい堂　大破　の上　えん上
五　えんまの子　地ぞうのこ　ということ　もつぱら　はやる
六　浄るりの　けいこ所　でし　四方へ　ちらず
七　こぼれ　玄蕃　ミづ　なし　そんす
八　むさしのに　はなしかを　こいしる
九　くら田山　くつれ　かへいち　山をなす
今□　また〳〵　しじん　ゆる　とて　のじゆく　多し
二　土蔵の　ひゝたけ　こで　りやうぢ　いしやと　まがふ
三　中山道　はけしく　砂わき　いたす
分火　諸所　三十三所　くわじぜおん　かい長
二　しやくとり　むし　おうらいに　すむ
三　芝神明前　いへと家　はちあはせ　する
分限　大じん　金もち公　諸人へ　せぎやう　を出す
二　北国より　玉　八はうへ　ちる
三　南のくにの　人みな　つつらを　ゆむ
四　のてん山　こうしやく　し　かい長　はやる
五　小つか原の　ぢそう　べつして　あらはるゝ
伝法　金龍山の　五十の　とう　北の方へ　まかる
二　馬道より　黑き　うし　いくつも　見ゆる
三　三丁まち　にて　がく【ゝ？】や　ふろ　はやる
四　おどりこの　めいもく　とせうに　うばゝれる
五　芝居まち　柴井てう　あと　さきに　やける
六　ぶげん　ぼさつ　きん　つるし　あがる
後悔　にはかに　たこくへ　行て　□□を　うらやむ
二　本所　えかう　いん　ふせなく　して　死人を　吊ふ
三　あきうと　せきやう　しろもの　を　ほどこす
家栄　金利　うん上　おあひ　だとなる
二　立のきの　ところへ　にはかに　産家をつくる
三　北こく　にて　おいらん　上人　　入定
四　たいこ　もち　ぼた　もちに　ばける　　
五　江戸に　すむ　やくしや　ほつそく
六　とびもの　はなし　所々にて　ちがふ　
七　霜月二日　酉の　まち　くまで　かつぐ
八　素人ぜん【へ？】　一ちして　土産　あゝうちなす
安心　日々ぢしんの　うわさ　きへて　つちかわら　のみのこる
二　万歳楽を　万々ぜいと　あらたむ
【下段の上】
十二運の事
長　ちゃう　すこしつゝはいつまてもゆる也
臨　りん　時にのそみ町中けん重なり
衰　すい　年よりは別して御手当あり
胎　たい　ほねつきへかよふ者多し
養　よう　御手あてにて命をつなく
絶　せつ　うつはりの下になるもの多し
病　びやう　ちの道おこす人多し
暮　ぼ　ほり人（て）間にあはす
死　し　おびただしくあはれなり
沐　ぼく　翌日双方の火しつまる
帝　てい　諸寺諸山へ御祈祷はしまる
官　くわん　御すくひ御たて下されし也
六様善悪【この部分横書き】
〇　先勝日　外へてゝ今、あり内　にいれはつふるゝ【なり？】
〇　友引日　かし店なくして　ともに引こす日也
〇　先負日　さきへ出てのき下にて　つふれ内にいて無事也
〇　大安日　ちしんもしつまり　人々あんしんの日也
●　仏滅日　石金木像いつれも　たをれそんし多し
〇　赤口日　火事もえはしめは　三十二口あかし
【下段の下】
八焼神
大財（さい）の方　此かたに入りてもちいだす　をあやうし
大小君（くん）の方　御中□　物入のしよく人　此かたにて三年てふさがり
大おんの方　此かたにかけつけはたらくべし
さいはいの方　ひきこしひきこしたるあとのいへ　つぶれる
あいけうの方　けいせいの　しして人〳〵　なみだをこぼす
さいそくの方　どうぐおきすへなり　ゆうずうわろし
へうばんの方　諸こくゟ大工おひ〳〵此かたにむかふ
ほうひの方　此かたにむかひほどこし　御ほめにあづかる
ぢしんのうた
鍬（くは）つかひ大工
　　 左官（さくわん）にやとひにん
むりやりむりやりならば
　　 金（かね）としるべし
玉しいをしる歌
ひくからぬ火見ずの
　　山はつちさけて
四ツ谷どほりは
　　　御水どうわれ
【下段中】
江戸焼失場所全図【この題は横書】
焼なきハ神田
　うちそと
　　　日本はし　　　　　　　　
銀さに
　つきちつくだ　　　　　　
　　　しまなり
【地名】
　小つかはら：よしハら：田丁二丁　山川丁　竹門：はしば　今川
　　　　　坂本二丁　：　　　　しばゐまち　馬屋：とうまえ　きくやばし　八けん寺丁 
　：花川戸　浅草　駒かた　すは丁　くろふね丁　三よし丁　　　：小うめ　瓦丁
　　　　　　　　　　　　　　　　　　中のごう　石ハら　かめゐど：：ミどう丁　　法もんじばし　:本所　　えな丁　たて川：とく右衛門丁
　いけのはた　かや丁　二丁　：広小路　上の丁　御かち丁　長しや丁　大門丁　御成道やしき
　：中はし　京はし：れいがんじま：てつほうず：しばゐした　芝：
：ふか川　御ふなぐらまへ　森下　馬ばし　いせさき丁　和ぐら　永代はし向　松川丁ゟはまくり丁：仲丁　八まん前　　　　　　　　　　　　　　　　　　　　　　　　　　　
牛天しん下：西丸下：小川丁：神田はし内　たつの口北角　八代すじ　大名小路：
佐賀：なんふ 　さつま：御やしき　さひはひはし内
西のくほ三田高なはに
　　本芝よ　山の手へんは
　　　　　すへてやけなし
ぢしんの年暦
〖天正〗十七年駿遠大ちしん〖慶長〗二年京大坂大地震〖同〗十八年諸国ぢしん〖寛永〗四年関東大ちしん〖寛文〗元年諸国大ぢしん〖天和〗三年日光地震〖元禄〗十六年関東地しん〖宝永〗四上方筋ぢしん〖文化〗元出羽大ちしん〖文政〗十一越後ちしん〖天保〗元京都大地しん七月二日〖弘化〗四年信州大地しん〖嘉永〗六年小田原大ぢしん〖同七年〗いづ下田大つなみ〖安政〗元年諸国大地しん〖同ニ年』江戸大地震
出火共                天正以来地震大槻ヲ擧",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/cd80aa4f-1f12-4b83-abcd-5c7446796c1b/canvas/p1
f20d2fc7-27f8-4494-86c8-99a6cd1fbb7c,https://honkoku.org/app/#/transcription/893D882C134C30EF47C73C7D34582904/1/,鯰之讎討,1,completed,"　　鯰之讎討【瓢箪の形をした枠内に表題】
安政二年乙卯十月二日亥の刻の頃江戸ハいつくの町にてやありけん家主
はじめ何れも大勢詰ゐたる番屋に壱人の浪人来りて我ハ天下 遊（ゆう）歴（れき）のものなるが
宿をもとめかねてすでに夜に入たり願ハくハ一宿  一（いつ） 飯（ぱん）をめぐミ給へといふニ何れも
其ていを見るに武者修行のものゝ如く丈の高サ六尺有余面 躰（てい）異（い）容（よう）にしていかにも
一くせあるべき浪人也番人一同ニこたへけるハ此所ハ町内の非（ひ）常（じやう）をまもり且火の
もとをいましむるのためなれバ其もとめに応じがたしこの所より 旅籠（はたご）やの
ある馬喰町ハ程遠からねバとくゆきて宿り給へといふニ 彼（かの）浪人色をかへて
我ハ天地震動さいと号ししらさるものなし 既（すで）ニ近ねん大地震なきが
故に 歟（か）諸国に我 輩（ともがら）を 慢（あなどつ）て蒲焼或いハすつほんになどになすが
ゆへニけん 属（ぞく）らつミなくして死するもの少なからず依て是がためニ其仇を
報（むく）わんことを思ひまづ 幸（さいは）ひニ本ごく 発足（しゆつたつ）の時善光寺かい帳ニ来り 集（あつま）り
たるものを震ひ落しこれを手始として美濃近江にかゝり京大坂に
登りてまた多くの人民を震ひ殺しけるがわれにてもいまだ快（こゝろ）よからず此ついで
大和めぐりをなし兼てきこへし繁くハの江戸ニ来りて猶一ト網ニ震ひころさんと
思ひ大和河内紀伊和泉伊賀伊勢を震ひてこれより 東（とう）海（かい）道（どう）筋ニかゝり
伊豆に来りて下田を震ひこゝにしばらく 滞留（とうりう）てまた 駿（すん）遠（ゑん）尾（び）の三ヶ国ニ
立もどり先月廿ノ日吉原宿まて下りて今日たゝ今此所ニ来れるなり
もし 我（わが）求めニ随ハずハ忽ちニ震ひ殺すべしとのゝりけるニ番人共さてこそ汝ハ
地震なるや此所ハこれ汝等をふせぎまもる地震番屋也いざからめよとて立（たち）さハぎ
けれバ震動斎ハいよ〳〵ます〳〵怒りをなしてよし我ニ手向ひせバ今ニ思ひしらせんとて
ゆきがたしらずなりけるが天地 俄（にハ）かニ震ひ 出（いで）て家崩れ蔵落て出火所々ニ始り
損（そん）亡（ぼう）死人おびたゞしく 震（しん）動（とう）斎ハこれ見て今八百万の神たちは出雲にいたり
留守にてましませども鹿島の神の聞つけ給ひてもしはせ下り給ひなバ 後（かう）難（なん）はかり
がたしとて 北国（ほつこく）さしてにげうせけり",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f20d2fc7-27f8-4494-86c8-99a6cd1fbb7c/canvas/p1
f20d2fc7-27f8-4494-86c8-99a6cd1fbb7c,https://honkoku.org/app/#/transcription/893D882C134C30EF47C73C7D34582904/1/,鯰之讎討,2,completed,"0011841988
【印、「東京大学図書印」】",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f20d2fc7-27f8-4494-86c8-99a6cd1fbb7c/canvas/p2
dbd163fc-e58a-4370-ad83-853922124777,https://honkoku.org/app/#/transcription/5FAAE83F054B547201CA725CB394FEA7/1/,大坂川口大つなみ混雑記,1,initiated,"嘉永七寅十一月五日暮六ツ時
《割書：大阪｜川口》大つなみ混雑記（こんさつき）

【上段】
摂津大地震二編
ざま宮絵馬とうくづる
いなり石とうろう同おたびのざしき
新町東扇やざしき
願きやうじまへ七八けん
なんば安如じつりかねどう
てんま妙見ゑまどう
南御堂北ノ辻　角
　四天王寺
　　　しゆろどう　　　【挿絵】
　こつ堂前の花たて石
　　諸堂大そんじ
梅田きんへんくつるゝ
岡御やしき土蔵そんずる
さのやはし北つめうら長家くづれ
御池はし西つめ少しうら高へい
町々かまや其外とうふやそんじ
下寺町浄国じ本とうくつれ
寺々はかしよ石ひこける
柏はら村家くづれ出火す
堺つなみにてつきぢはし落死人あり
さのつなみして大さはぎ
兵庫七八軒家くづれる
西みやなだ大坂同だん
　　　　社町家
　奈　　　大くづれ
　良　　鳥居
　春　　金とう　　【挿絵】
　日　　　　ろう
　　　　　くづれ落

【下段】
于時嘉永七寅十一月
五日昼七ツ半時大地震
同暮六ツ時震ふ同時に
大坂天保山沖安治川
木津川尻なし辺大津
なみして沖の大船二千
石積以下三百石くらゐに
いたる迄こと〳〵 く川口へ
打登し又は海岸へ打
上るもあり川岸などの
家を舟にて打くたき船どうかこ夥しく溺死に
及ぶ其数しれず其外上荷茶船小舟等は大船
の下しきとなり溺死のもの数しれず尚又町内
より舟にて地しんを避んと沖へこぎだし又は内
川につなぎ居もありしかるに波矢よりもはやく
して退く事あたはずついに数多込入舟におそふ
はれ舟くたけ人死する事おびたゞしく又橋々を
帆はしら大船の為に打くたく《割書：はし名｜別に有》其騒動こん
さつなる事目もあてられぬありさまは実に七難三災
かくやあらん殊に古今稀代の珍事也其外
新田天保山大あれにて筆紙に
つくしがたし
　落橋
　かめ井はし　安治川はし　　　　　【挿絵内】
国津ばし　長高はし　　　　　　　　　　大こくばし
水分はし　くろかねはし
日吉はし　汐見ばし
幸はし　　住吉はし
金屋はし
大黒はしにて
　　　とまる

",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/dbd163fc-e58a-4370-ad83-853922124777/canvas/p1
6e37e8da-5b85-497d-a808-37c36ce52017,https://honkoku.org/app/#/transcription/F49625972A11B73D28C61F26FFCDEC70/1/,信濃大地震,1,completed,"信州大地震
一　善光寺開帳ニ付諸方ゟ参詣
　　人群集ニ而誠ニ賑々敷事ニ御座候
　　然ル処去ル三月廿四日夜亥上刻
　　ゟ大地震ニ而人家をゆり倒
　　諸方ゟ出火ニ相成候故旅人ハ
　　途方失ひ逃狂ひ押打れ
　　或ハ焼死男女之鳴聲哀成事ニ
　　御座候尤御本堂護摩堂幷二王門
　　大歓寺ハ無別条其余一圓焼失
　　仕同廿六日辰刻火鎮申候稲荷山
　　町七部通焼佐井川鏡山川中へ
　　山崩れ込大川をとめ切干川ニ
　　相成丹波島渡シ歩行ニテ通行仕
　　其余所々切れ込水押上ケ村々
　　人家野山大海と相成通行
　　当時無御座候尤松代御城内
　　御矢倉押崩れ石垣等所々
　　破損之由ニ御座候上田御領分所々
　　出水之由ニ御座候
　　　右の通り従木曽道中筋申
　　　参り候ニ付此段奉申上候　已上
　　　　　　　　　　大坂御道守
　　　　四月八日　　　　　喜兵衛
　　　　　　　　　　　　
",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6e37e8da-5b85-497d-a808-37c36ce52017/canvas/p1
6e37e8da-5b85-497d-a808-37c36ce52017,https://honkoku.org/app/#/transcription/F49625972A11B73D28C61F26FFCDEC70/1/,信濃大地震,2,completed,《蔵書印：東京大学図書之印》,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/6e37e8da-5b85-497d-a808-37c36ce52017/canvas/p2
f62ec590-89f8-484a-bea0-7c4573ae0eb4,https://honkoku.org/app/#/transcription/4041F9FF22A20CDB456144A2C55D091E/1/,しんばん地しんぢぐち,1,completed,"しんばん地しんぢぐち

【上段右から】
じしんとつなみと火事の
場所は九州一せうた【九死に一生】

めし時にじしんか入てきて
くわづににげてたつた越せん

じしんの時はとんな物
てもあわくう

四国のほうもいよ〳〵
しとい土佐

道とん堀の芝居も
とんために大坂

あまり度々ゆらせるから
ししんかおやに関東

【下段右から】
下田のまちつなみで
人がすこしもいづ

じしんと火事で
家内じうおおさがみ

じしんとつなみて沼づ
くわづてなにをするが

じしんてやけるはづた
くにがゑんしう

熊の浦もつなみたと
ゆうことおきいた

こう度々いられては
とんなしんしうたまるまい",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/f62ec590-89f8-484a-bea0-7c4573ae0eb4/canvas/p1
ecffabf5-624a-4fdb-9663-b65c38c5ada2,https://honkoku.org/app/#/transcription/92CD7758DC6077608DBAAF15FB5DAE8B/1/,地震よけの歌,1,completed,"地震よけの
　　　　歌

水かみの
つげに
いのちを
たすかりて
六分の
うちに
入るぞ
うれしき",https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/ecffabf5-624a-4fdb-9663-b65c38c5ada2/canvas/p1
